content_id,genre_id,is_primary_genre
1536,3,FALSE
1537,22,TRUE
1537,19,FALSE
1538,13,TRUE
1539,31,TRUE
1539,2,FALSE
1540,31,TRUE
1540,2,FALSE
1541,13,TRUE
1541,19,FALSE
1542,16,TRUE
1542,5,FALSE
1542,7,FALSE
1543,39,TRUE
1544,8,TRUE
1545,13,TRUE
1545,14,FALSE
1545,30,FALSE
1546,25,TRUE
1546,10,FALSE
1547,7,TRUE
1548,8,TRUE
1549,8,TRUE
1550,13,TRUE
1550,14,FALSE
1551,17,TRUE
1551,20,FALSE
1552,25,TRUE
1553,3,TRUE
1553,4,FALSE
1553,24,FALSE
1554,17,TRUE
1555,2,TRUE
1555,3,FALSE
1555,24,FALSE
1556,25,TRUE
1556,10,FALSE
1557,12,TRUE
1558,12,TRUE
1558,13,FALSE
1559,1,TRUE
1560,2,TRUE
1560,18,FALSE
1560,3,FALSE
1561,17,TRUE
1561,38,FALSE
1561,21,FALSE
1562,13,TRUE
1562,15,FALSE
1562,30,FALSE
1563,2,TRUE
1563,6,FALSE
1563,4,FALSE
1564,13,TRUE
1564,38,FALSE
1565,5,TRUE
1565,2,FALSE
1565,3,FALSE
1566,15,TRUE
1566,20,FALSE
1567,13,TRUE
1567,15,FALSE
1567,20,FALSE
1568,17,TRUE
1568,15,FALSE
1568,38,FALSE
1569,13,TRUE
1569,14,FALSE
1569,15,FALSE
1570,2,TRUE
1570,10,FALSE
1571,2,TRUE
1571,9,FALSE
1571,3,FALSE
1572,17,TRUE
1572,13,FALSE
1572,15,FALSE
1573,25,TRUE
1573,10,FALSE
1574,25,TRUE
1574,10,FALSE
1574,34,FALSE
1575,7,TRUE
1575,33,FALSE
1576,1,TRUE
1576,15,FALSE
1577,12,TRUE
1577,17,FALSE
1578,1,TRUE
1578,15,FALSE
1578,21,FALSE
1579,2,TRUE
1579,9,FALSE
1579,3,FALSE
1580,10,TRUE
1580,34,FALSE
1581,12,TRUE
1582,12,TRUE
1583,13,TRUE
1583,19,FALSE
1584,2,TRUE
1584,9,FALSE
1584,3,FALSE
1585,26,TRUE
1585,13,FALSE
1586,5,TRUE
1586,3,FALSE
1586,4,FALSE
1587,5,TRUE
1587,7,FALSE
1587,2,FALSE
1588,2,TRUE
1588,3,FALSE
1588,11,FALSE
1589,12,TRUE
1590,2,TRUE
1590,9,FALSE
1590,10,FALSE
1591,10,TRUE
1592,12,TRUE
1592,17,FALSE
1593,17,TRUE
1593,15,FALSE
1593,19,FALSE
1594,5,TRUE
1594,2,FALSE
1594,3,FALSE
1595,17,TRUE
1595,15,FALSE
1596,13,TRUE
1596,14,FALSE
1597,16,TRUE
1597,8,FALSE
1598,12,TRUE
1598,13,FALSE
1599,13,TRUE
1599,15,FALSE
1599,20,FALSE
1600,17,TRUE
1600,13,FALSE
1600,15,FALSE
1601,12,TRUE
1602,17,TRUE
1602,15,FALSE
1603,17,TRUE
1603,13,FALSE
1603,15,FALSE
1604,16,TRUE
1604,7,FALSE
1604,2,FALSE
1605,39,TRUE
1606,2,TRUE
1606,10,FALSE
1606,3,FALSE
1607,17,TRUE
1607,13,FALSE
1607,15,FALSE
1608,39,TRUE
1609,26,TRUE
1610,12,TRUE
1611,19,TRUE
1612,8,TRUE
1613,17,TRUE
1613,14,FALSE
1614,13,TRUE
1614,15,FALSE
1614,20,FALSE
1615,25,TRUE
1616,8,TRUE
1617,12,TRUE
1617,17,FALSE
1618,17,TRUE
1619,16,TRUE
1619,25,FALSE
1620,25,TRUE
1620,10,FALSE
1621,26,TRUE
1622,26,TRUE
1623,42,TRUE
1623,6,FALSE
1623,27,FALSE
1624,8,TRUE
1624,9,FALSE
1625,19,TRUE
1626,2,TRUE
1626,11,FALSE
1626,4,FALSE
1627,26,TRUE
1627,17,FALSE
1628,7,TRUE
1629,16,TRUE
1629,8,FALSE
1630,22,TRUE
1630,15,FALSE
1631,13,TRUE
1631,15,FALSE
1632,19,TRUE
1633,12,TRUE
1634,26,TRUE
1635,2,TRUE
1635,6,FALSE
1635,3,FALSE
1636,12,TRUE
1637,12,TRUE
1637,1,FALSE
1638,22,TRUE
1638,15,FALSE
1639,2,TRUE
1639,8,FALSE
1640,2,TRUE
1640,3,FALSE
1640,34,FALSE
1641,2,TRUE
1641,9,FALSE
1641,10,FALSE
1642,8,TRUE
1643,26,TRUE
1643,15,FALSE
1644,15,TRUE
1644,19,FALSE
1645,17,TRUE
1645,15,FALSE
1645,38,FALSE
1646,39,TRUE
1647,26,TRUE
1647,13,FALSE
1647,15,FALSE
1648,17,TRUE
1648,15,FALSE
1648,20,FALSE
1649,22,TRUE
1650,31,TRUE
1650,5,FALSE
1650,2,FALSE
1651,21,TRUE
1652,12,TRUE
1652,17,FALSE
1653,22,TRUE
1653,15,FALSE
1653,19,FALSE
1654,22,TRUE
1654,15,FALSE
1654,19,FALSE
1655,2,TRUE
1655,9,FALSE
1655,10,FALSE
1656,12,TRUE
1656,17,FALSE
1657,13,TRUE
1658,13,TRUE
1658,15,FALSE
1659,2,TRUE
1659,10,FALSE
1659,3,FALSE
1660,26,TRUE
1661,1,TRUE
1661,21,FALSE
1662,2,TRUE
1662,9,FALSE
1662,3,FALSE
1663,26,TRUE
1663,17,FALSE
1663,15,FALSE
1664,12,TRUE
1664,21,FALSE
1665,26,TRUE
1666,15,TRUE
1666,19,FALSE
1667,12,TRUE
1668,7,TRUE
1668,2,FALSE
1669,2,TRUE
1669,3,FALSE
1670,13,TRUE
1671,2,TRUE
1671,9,FALSE
1671,10,FALSE
1672,12,TRUE
1672,17,FALSE
1673,7,TRUE
1673,8,FALSE
1674,13,TRUE
1674,15,FALSE
1675,26,TRUE
1675,17,FALSE
1675,15,FALSE
1676,17,TRUE
1676,15,FALSE
1676,21,FALSE
1677,13,TRUE
1677,15,FALSE
1677,20,FALSE
1678,15,TRUE
1678,20,FALSE
1679,15,TRUE
1679,19,FALSE
1680,26,TRUE
1680,13,FALSE
1680,15,FALSE
1681,13,TRUE
1681,15,FALSE
1681,19,FALSE
1682,12,TRUE
1682,17,FALSE
1682,13,FALSE
1683,17,TRUE
1683,13,FALSE
1683,15,FALSE
1684,17,TRUE
1684,15,FALSE
1685,8,TRUE
1686,13,TRUE
1686,15,FALSE
1687,39,TRUE
1688,25,TRUE
1688,10,FALSE
1689,7,TRUE
1689,8,FALSE
1690,13,TRUE
1690,20,FALSE
1691,1,TRUE
1692,21,TRUE
1692,20,FALSE
1693,8,TRUE
1694,31,TRUE
1694,25,FALSE
1695,12,TRUE
1695,17,FALSE
1696,20,TRUE
1697,25,TRUE
1698,8,TRUE
1699,16,TRUE
1699,2,FALSE
1699,3,FALSE
1700,12,TRUE
1700,28,FALSE
1700,17,FALSE
1701,19,TRUE
1702,11,TRUE
1702,4,FALSE
1702,24,FALSE
1703,12,TRUE
1703,17,FALSE
1704,12,TRUE
1704,21,FALSE
1705,1,TRUE
1705,15,FALSE
1706,13,TRUE
1706,15,FALSE
1707,5,TRUE
1707,2,FALSE
1707,18,FALSE
1708,15,TRUE
1708,20,FALSE
1709,2,TRUE
1709,3,FALSE
1710,13,TRUE
1710,15,FALSE
1710,20,FALSE
1711,13,TRUE
1711,14,FALSE
1712,5,TRUE
1712,2,FALSE
1712,3,FALSE
1713,17,TRUE
1713,13,FALSE
1713,15,FALSE
1714,13,TRUE
1714,15,FALSE
1714,38,FALSE
1715,22,TRUE
1716,2,TRUE
1716,8,FALSE
1717,10,TRUE
1718,6,TRUE
1718,3,FALSE
1719,5,TRUE
1719,7,FALSE
1720,1,TRUE
1720,15,FALSE
1721,13,TRUE
1721,15,FALSE
1722,36,TRUE
1723,9,TRUE
1723,10,FALSE
1723,3,FALSE
1724,31,TRUE
1724,25,FALSE
1725,31,TRUE
1725,25,FALSE
1726,13,TRUE
1726,15,FALSE
1727,8,TRUE
1728,13,TRUE
1728,15,FALSE
1729,13,TRUE
1729,14,FALSE
1729,15,FALSE
1730,17,TRUE
1731,2,TRUE
1731,10,FALSE
1731,3,FALSE
1732,13,TRUE
1732,38,FALSE
1732,20,FALSE
1733,13,TRUE
1733,15,FALSE
1733,20,FALSE
1734,5,TRUE
1734,7,FALSE
1734,2,FALSE
1735,17,TRUE
1735,20,FALSE
1736,13,TRUE
1736,15,FALSE
1736,20,FALSE
1737,12,TRUE
1737,17,FALSE
1737,20,FALSE
1738,2,TRUE
1738,3,FALSE
1738,11,FALSE
1739,13,TRUE
1739,20,FALSE
1740,17,TRUE
1740,13,FALSE
1740,20,FALSE
1741,2,TRUE
1741,9,FALSE
1741,10,FALSE
1742,13,TRUE
1742,15,FALSE
1743,39,TRUE
1744,13,TRUE
1744,15,FALSE
1745,1,TRUE
1745,15,FALSE
1746,1,TRUE
1747,2,TRUE
1747,10,FALSE
1747,3,FALSE
1748,23,TRUE
1748,19,FALSE
1749,8,TRUE
1750,12,TRUE
1750,17,FALSE
1751,9,TRUE
1751,3,FALSE
1751,34,FALSE
1752,12,TRUE
1753,12,TRUE
1754,12,TRUE
1755,8,TRUE
1756,7,TRUE
1757,25,TRUE
1758,25,TRUE
1759,25,TRUE
1760,25,TRUE
1761,25,TRUE
1761,10,FALSE
1762,12,TRUE
1762,17,FALSE
1763,26,TRUE
1764,13,TRUE
1764,14,FALSE
1764,19,FALSE
1765,13,TRUE
1765,19,FALSE
1766,25,TRUE
1766,10,FALSE
1767,5,TRUE
1767,2,FALSE
1767,3,FALSE
1768,13,TRUE
1769,26,TRUE
1769,13,FALSE
1769,30,FALSE
1770,5,TRUE
1770,2,FALSE
1770,32,FALSE
1771,17,TRUE
1771,30,FALSE
1772,7,TRUE
1772,2,FALSE
1773,26,TRUE
1773,13,FALSE
1773,15,FALSE
1774,2,TRUE
1774,8,FALSE
1775,13,TRUE
1775,14,FALSE
1775,19,FALSE
1776,22,TRUE
1776,14,FALSE
1777,13,TRUE
1777,15,FALSE
1778,22,TRUE
1778,15,FALSE
1779,25,TRUE
1779,32,FALSE
1780,6,TRUE
1780,27,FALSE
1781,13,TRUE
1781,15,FALSE
1781,19,FALSE
1782,7,TRUE
1782,8,FALSE
1783,5,TRUE
1783,2,FALSE
1783,3,FALSE
1784,22,TRUE
1784,15,FALSE
1785,22,TRUE
1785,15,FALSE
1786,17,TRUE
1786,20,FALSE
1787,15,TRUE
1788,21,TRUE
1789,22,TRUE
1789,15,FALSE
1790,1,TRUE
1791,31,TRUE
1792,25,TRUE
1793,1,TRUE
1793,15,FALSE
1793,30,FALSE
1794,17,TRUE
1795,2,TRUE
1795,9,FALSE
1795,4,FALSE
1796,17,TRUE
1796,15,FALSE
1796,21,FALSE
1797,26,TRUE
1797,13,FALSE
1797,14,FALSE
1798,13,TRUE
1798,21,FALSE
1799,17,TRUE
1799,15,FALSE
1799,38,FALSE
1800,2,TRUE
1800,6,FALSE
1800,3,FALSE
1801,7,TRUE
1801,2,FALSE
1802,12,TRUE
1802,21,FALSE
1803,13,TRUE
1803,19,FALSE
1804,5,TRUE
1804,2,FALSE
1804,18,FALSE
1805,3,TRUE
1806,1,TRUE
1807,22,TRUE
1807,15,FALSE
1808,13,TRUE
1808,15,FALSE
1808,20,FALSE
1809,17,TRUE
1809,13,FALSE
1809,21,FALSE
1810,13,TRUE
1810,15,FALSE
1810,20,FALSE
1811,13,TRUE
1811,14,FALSE
1812,17,TRUE
1812,13,FALSE
1812,14,FALSE
1813,1,TRUE
1813,15,FALSE
1814,41,TRUE
1815,13,TRUE
1815,20,FALSE
1815,19,FALSE
1816,12,TRUE
1817,26,TRUE
1817,22,FALSE
1818,28,TRUE
1818,13,FALSE
1818,15,FALSE
1819,13,TRUE
1819,15,FALSE
1819,21,FALSE
1820,17,TRUE
1820,13,FALSE
1820,15,FALSE
1821,1,TRUE
1821,15,FALSE
1822,13,TRUE
1822,14,FALSE
1822,15,FALSE
1823,28,TRUE
1823,13,FALSE
1823,14,FALSE
1824,1,TRUE
1824,15,FALSE
1825,13,TRUE
1825,15,FALSE
1826,13,TRUE
1826,15,FALSE
1826,20,FALSE
1827,13,TRUE
1827,14,FALSE
1827,15,FALSE
1828,13,TRUE
1828,14,FALSE
1828,15,FALSE
1829,5,TRUE
1829,7,FALSE
1830,13,TRUE
1830,15,FALSE
1831,17,TRUE
1831,15,FALSE
1831,20,FALSE
1832,1,TRUE
1832,15,FALSE
1833,13,TRUE
1833,15,FALSE
1834,12,TRUE
1834,17,FALSE
1835,2,TRUE
1835,9,FALSE
1835,10,FALSE
1836,26,TRUE
1837,17,TRUE
1837,15,FALSE
1837,20,FALSE
1838,3,TRUE
1838,34,FALSE
1839,26,TRUE
1840,2,TRUE
1840,6,FALSE
1840,3,FALSE
1841,5,TRUE
1841,2,FALSE
1841,18,FALSE
1842,25,TRUE
1842,10,FALSE
1843,13,TRUE
1844,22,TRUE
1844,19,FALSE
1845,12,TRUE
1846,26,TRUE
1847,26,TRUE
1847,17,FALSE
1847,15,FALSE
1848,16,TRUE
1848,25,FALSE
1849,10,TRUE
1850,13,TRUE
1850,15,FALSE
1851,13,TRUE
1851,15,FALSE
1851,20,FALSE
1852,10,TRUE
1852,34,FALSE
1853,25,TRUE
1854,1,TRUE
1854,15,FALSE
1855,10,TRUE
1855,3,FALSE
1856,26,TRUE
1856,15,FALSE
1856,20,FALSE
1857,1,TRUE
1857,21,FALSE
1858,1,TRUE
1858,15,FALSE
1859,15,TRUE
1859,20,FALSE
1859,19,FALSE
1860,12,TRUE
1861,8,TRUE
1861,10,FALSE
1862,17,TRUE
1862,13,FALSE
1862,15,FALSE
1863,35,TRUE
1863,13,FALSE
1863,15,FALSE
1864,17,TRUE
1864,15,FALSE
1864,20,FALSE
1865,25,TRUE
1865,10,FALSE
1866,17,TRUE
1866,15,FALSE
1867,13,TRUE
1867,15,FALSE
1868,22,TRUE
1869,7,TRUE
1870,17,TRUE
1870,15,FALSE
1870,20,FALSE
1871,17,TRUE
1871,15,FALSE
1872,12,TRUE
1873,17,TRUE
1873,13,FALSE
1873,14,FALSE
1874,3,TRUE
1874,11,FALSE
1874,4,FALSE
1875,1,TRUE
1875,15,FALSE
1875,21,FALSE
1876,2,TRUE
1876,9,FALSE
1876,10,FALSE
1877,13,TRUE
1877,15,FALSE
1878,5,TRUE
1878,2,FALSE
1878,3,FALSE
1879,6,TRUE
1879,3,FALSE
1879,27,FALSE
1880,17,TRUE
1880,22,FALSE
1881,2,TRUE
1881,3,FALSE
1881,4,FALSE
1882,17,TRUE
1883,1,TRUE
1883,21,FALSE
1884,12,TRUE
1885,13,TRUE
1885,20,FALSE
1886,16,TRUE
1886,7,FALSE
1886,2,FALSE
1887,1,TRUE
1888,1,TRUE
1888,38,FALSE
1889,13,TRUE
1889,15,FALSE
1889,30,FALSE
1890,25,TRUE
1891,25,TRUE
1892,17,TRUE
1892,15,FALSE
1892,20,FALSE
1893,12,TRUE
1894,25,TRUE
1894,10,FALSE
1895,9,TRUE
1895,10,FALSE
1895,3,FALSE
1896,25,TRUE
1896,3,FALSE
1897,13,TRUE
1897,15,FALSE
1898,17,TRUE
1898,13,FALSE
1898,15,FALSE
1899,22,TRUE
1899,15,FALSE
1899,19,FALSE
1900,17,TRUE
1900,15,FALSE
1900,20,FALSE
1901,17,TRUE
1901,22,FALSE
1902,17,TRUE
1902,15,FALSE
1902,20,FALSE
1903,26,TRUE
1903,17,FALSE
1903,15,FALSE
1904,13,TRUE
1904,19,FALSE
1905,1,TRUE
1905,38,FALSE
1906,26,TRUE
1906,13,FALSE
1906,15,FALSE
1907,3,TRUE
1908,2,TRUE
1908,9,FALSE
1908,3,FALSE
1909,31,TRUE
1909,2,FALSE
1909,34,FALSE
1910,26,TRUE
1910,13,FALSE
1911,5,TRUE
1911,2,FALSE
1911,4,FALSE
1912,1,TRUE
1913,26,TRUE
1913,17,FALSE
1913,13,FALSE
1914,1,TRUE
1914,15,FALSE
1915,7,TRUE
1915,2,FALSE
1916,2,TRUE
1916,3,FALSE
1917,1,TRUE
1917,21,FALSE
1918,2,TRUE
1918,9,FALSE
1918,18,FALSE
1919,31,TRUE
1919,2,FALSE
1920,17,TRUE
1920,15,FALSE
1920,20,FALSE
1921,17,TRUE
1921,14,FALSE
1921,15,FALSE
1922,26,TRUE
1922,13,FALSE
1923,10,TRUE
1924,10,TRUE
1924,3,FALSE
1925,13,TRUE
1925,19,FALSE
1926,5,TRUE
1926,2,FALSE
1926,18,FALSE
1927,1,TRUE
1928,13,TRUE
1928,15,FALSE
1929,31,TRUE
1929,2,FALSE
1930,10,TRUE
1931,13,TRUE
1931,15,FALSE
1931,19,FALSE
1932,13,TRUE
1932,38,FALSE
1933,1,TRUE
1933,38,FALSE
1934,5,TRUE
1934,3,FALSE
1935,1,TRUE
1936,39,TRUE
1937,26,TRUE
1938,1,TRUE
1938,15,FALSE
1938,21,FALSE
1939,13,TRUE
1939,14,FALSE
1939,15,FALSE
1940,17,TRUE
1940,13,FALSE
1940,15,FALSE
1941,17,TRUE
1941,15,FALSE
1941,21,FALSE
1942,17,TRUE
1942,15,FALSE
1942,21,FALSE
1943,17,TRUE
1943,15,FALSE
1943,20,FALSE
1944,17,TRUE
1944,15,FALSE
1944,21,FALSE
1945,13,TRUE
1945,15,FALSE
1945,20,FALSE
1946,13,TRUE
1946,15,FALSE
1946,19,FALSE
1947,17,TRUE
1947,15,FALSE
1947,21,FALSE
1948,7,TRUE
1949,2,TRUE
1949,6,FALSE
1949,3,FALSE
1950,10,TRUE
1951,13,TRUE
1951,14,FALSE
1951,15,FALSE
1952,5,TRUE
1952,7,FALSE
1952,2,FALSE
1953,25,TRUE
1953,10,FALSE
1954,13,TRUE
1954,15,FALSE
1955,10,TRUE
1956,2,TRUE
1956,3,FALSE
1956,4,FALSE
1957,1,TRUE
1957,15,FALSE
1957,21,FALSE
1958,26,TRUE
1958,23,FALSE
1958,30,FALSE
1959,7,TRUE
1960,26,TRUE
1960,12,FALSE
1960,13,FALSE
1961,1,TRUE
1962,7,TRUE
1963,1,TRUE
1964,13,TRUE
1964,15,FALSE
1965,26,TRUE
1965,15,FALSE
1966,26,TRUE
1966,15,FALSE
1967,26,TRUE
1967,15,FALSE
1968,26,TRUE
1968,15,FALSE
1969,26,TRUE
1969,15,FALSE
1970,26,TRUE
1970,15,FALSE
1971,22,TRUE
1971,15,FALSE
1971,19,FALSE
1972,17,TRUE
1972,15,FALSE
1973,26,TRUE
1973,15,FALSE
1974,25,TRUE
1974,10,FALSE
1975,13,TRUE
1975,15,FALSE
1975,20,FALSE
1976,17,TRUE
1976,15,FALSE
1977,13,TRUE
1977,15,FALSE
1977,19,FALSE
1978,13,TRUE
1978,14,FALSE
1978,15,FALSE
1979,3,TRUE
1979,11,FALSE
1979,4,FALSE
1980,8,TRUE
1981,5,TRUE
1981,3,FALSE
1981,24,FALSE
1982,17,TRUE
1982,15,FALSE
1982,20,FALSE
1983,15,TRUE
1983,19,FALSE
1984,31,TRUE
1984,2,FALSE
1985,1,TRUE
1985,15,FALSE
1985,21,FALSE
1986,12,TRUE
1986,17,FALSE
1987,15,TRUE
1987,19,FALSE
1988,13,TRUE
1988,14,FALSE
1989,2,TRUE
1989,10,FALSE
1989,3,FALSE
1990,2,TRUE
1990,3,FALSE
1990,34,FALSE
1991,7,TRUE
1991,33,FALSE
1992,16,TRUE
1992,5,FALSE
1992,2,FALSE
1993,39,TRUE
1994,5,TRUE
1994,2,FALSE
1994,3,FALSE
1995,8,TRUE
1996,13,TRUE
1996,19,FALSE
1997,13,TRUE
1997,15,FALSE
1997,19,FALSE
1998,26,TRUE
1998,15,FALSE
1999,16,TRUE
1999,2,FALSE
1999,3,FALSE
2000,1,TRUE
2000,15,FALSE
2001,39,TRUE
2002,13,TRUE
2002,14,FALSE
2002,20,FALSE
2003,7,TRUE
2003,2,FALSE
2003,8,FALSE
2004,12,TRUE
2004,17,FALSE
2005,12,TRUE
2006,13,TRUE
2006,15,FALSE
2006,21,FALSE
2007,16,TRUE
2007,25,FALSE
2008,12,TRUE
2008,17,FALSE
2008,13,FALSE
2009,2,TRUE
2009,10,FALSE
2009,3,FALSE
2010,10,TRUE
2011,12,TRUE
2012,12,TRUE
2012,17,FALSE
2013,2,TRUE
2013,18,FALSE
2013,3,FALSE
2014,16,TRUE
2014,2,FALSE
2014,10,FALSE
2015,39,TRUE
2016,13,TRUE
2016,15,FALSE
2016,19,FALSE
2017,13,TRUE
2017,15,FALSE
2018,13,TRUE
2018,15,FALSE
2019,13,TRUE
2019,15,FALSE
2020,17,TRUE
2020,13,FALSE
2020,15,FALSE
2021,12,TRUE
2021,13,FALSE
2021,15,FALSE
2022,3,TRUE
2023,25,TRUE
2023,10,FALSE
2024,13,TRUE
2024,15,FALSE
2024,20,FALSE
2025,17,TRUE
2025,15,FALSE
2025,20,FALSE
2026,17,TRUE
2026,13,FALSE
2026,15,FALSE
2027,17,TRUE
2027,13,FALSE
2027,15,FALSE
2028,12,TRUE
2029,13,TRUE
2029,15,FALSE
2029,19,FALSE
2030,17,TRUE
2030,22,FALSE
2031,17,TRUE
2031,13,FALSE
2031,14,FALSE
2032,13,TRUE
2032,15,FALSE
2033,8,TRUE
2034,5,TRUE
2034,7,FALSE
2034,2,FALSE
2035,17,TRUE
2035,15,FALSE
2035,21,FALSE
2036,1,TRUE
2037,22,TRUE
2037,15,FALSE
2037,19,FALSE
2038,2,TRUE
2038,9,FALSE
2038,3,FALSE
2039,12,TRUE
2039,1,FALSE
2039,15,FALSE
2040,13,TRUE
2040,14,FALSE
2040,15,FALSE
2041,25,TRUE
2042,1,TRUE
2043,3,TRUE
2043,27,FALSE
2043,24,FALSE
2044,13,TRUE
2045,9,TRUE
2045,3,FALSE
2045,27,FALSE
2046,13,TRUE
2046,14,FALSE
2047,17,TRUE
2047,13,FALSE
2047,15,FALSE
2048,25,TRUE
2049,17,TRUE
2049,13,FALSE
2049,14,FALSE
2050,17,TRUE
2050,15,FALSE
2050,20,FALSE
2051,39,TRUE
2052,13,TRUE
2052,14,FALSE
2052,15,FALSE
2053,17,TRUE
2053,14,FALSE
2053,20,FALSE
2054,5,TRUE
2054,2,FALSE
2054,3,FALSE
2055,7,TRUE
2055,8,FALSE
2056,13,TRUE
2056,14,FALSE
2056,15,FALSE
2057,12,TRUE
2057,17,FALSE
2058,1,TRUE
2058,15,FALSE
2058,21,FALSE
2059,7,TRUE
2059,27,FALSE
2060,26,TRUE
2060,13,FALSE
2060,20,FALSE
2061,15,TRUE
2061,20,FALSE
2062,12,TRUE
2062,21,FALSE
2063,31,TRUE
2063,2,FALSE
2064,25,TRUE
2065,2,TRUE
2065,3,FALSE
2066,29,TRUE
2066,15,FALSE
2067,31,TRUE
2067,2,FALSE
2067,24,FALSE
2068,26,TRUE
2068,29,FALSE
2068,15,FALSE
2069,41,TRUE
2069,10,FALSE
2070,2,TRUE
2070,10,FALSE
2071,25,TRUE
2072,12,TRUE
2072,17,FALSE
2073,17,TRUE
2074,10,TRUE
2074,34,FALSE
2075,17,TRUE
2075,13,FALSE
2075,15,FALSE
2076,1,TRUE
2076,15,FALSE
2076,30,FALSE
2077,12,TRUE
2077,17,FALSE
2078,13,TRUE
2078,15,FALSE
2078,30,FALSE
2079,31,TRUE
2079,2,FALSE
2079,24,FALSE
2080,12,TRUE
2080,17,FALSE
2081,16,TRUE
2081,42,FALSE
2081,25,FALSE
2082,12,TRUE
2083,17,TRUE
2083,15,FALSE
2083,20,FALSE
2084,26,TRUE
2085,13,TRUE
2086,16,TRUE
2086,5,FALSE
2086,7,FALSE
2087,2,TRUE
2087,10,FALSE
2087,3,FALSE
2088,26,TRUE
2088,15,FALSE
2089,15,TRUE
2089,19,FALSE
2090,31,TRUE
2090,2,FALSE
2091,17,TRUE
2091,13,FALSE
2091,14,FALSE
2092,22,TRUE
2092,15,FALSE
2092,19,FALSE
2093,13,TRUE
2093,37,FALSE
2094,2,TRUE
2094,18,FALSE
2094,3,FALSE
2095,13,TRUE
2095,15,FALSE
2095,38,FALSE
2096,1,TRUE
2097,8,TRUE
2098,1,TRUE
2098,15,FALSE
2098,30,FALSE
2099,25,TRUE
2100,3,TRUE
2100,34,FALSE
2101,13,TRUE
2101,19,FALSE
2102,16,TRUE
2102,8,FALSE
2102,9,FALSE
2103,2,TRUE
2103,10,FALSE
2104,13,TRUE
2104,15,FALSE
2104,19,FALSE
2105,22,TRUE
2105,14,FALSE
2105,15,FALSE
2106,10,TRUE
2107,2,TRUE
2107,8,FALSE
2108,26,TRUE
2108,12,FALSE
2108,17,FALSE
2109,2,TRUE
2109,11,FALSE
2109,4,FALSE
2110,1,TRUE
2110,38,FALSE
2111,17,TRUE
2111,15,FALSE
2112,13,TRUE
2112,15,FALSE
2113,8,TRUE
2114,7,TRUE
2114,33,FALSE
2115,12,TRUE
2115,17,FALSE
2116,17,TRUE
2117,17,TRUE
2117,13,FALSE
2117,15,FALSE
2118,17,TRUE
2118,13,FALSE
2118,15,FALSE
2119,25,TRUE
2120,1,TRUE
2120,37,FALSE
2120,15,FALSE
2121,13,TRUE
2121,15,FALSE
2121,21,FALSE
2122,26,TRUE
2122,23,FALSE
2123,5,TRUE
2123,2,FALSE
2123,32,FALSE
2124,2,TRUE
2124,9,FALSE
2124,3,FALSE
2125,2,TRUE
2125,10,FALSE
2125,3,FALSE
2126,2,TRUE
2126,3,FALSE
2127,17,TRUE
2127,15,FALSE
2127,21,FALSE
2128,2,TRUE
2128,3,FALSE
2128,27,FALSE
2129,1,TRUE
2129,15,FALSE
2129,30,FALSE
2130,12,TRUE
2130,17,FALSE
2131,13,TRUE
2131,14,FALSE
2132,12,TRUE
2133,26,TRUE
2134,5,TRUE
2134,10,FALSE
2134,3,FALSE
2135,5,TRUE
2135,2,FALSE
2135,18,FALSE
2136,25,TRUE
2136,6,FALSE
2136,27,FALSE
2137,31,TRUE
2137,25,FALSE
2138,17,TRUE
2138,13,FALSE
2138,15,FALSE
2139,13,TRUE
2139,14,FALSE
2140,13,TRUE
2140,14,FALSE
2140,19,FALSE
2141,8,TRUE
2142,26,TRUE
2142,13,FALSE
2142,15,FALSE
2143,12,TRUE
2143,17,FALSE
2143,23,FALSE
2144,39,TRUE
2145,25,TRUE
2145,10,FALSE
2146,2,TRUE
2146,8,FALSE
2147,13,TRUE
2147,20,FALSE
2148,13,TRUE
2148,15,FALSE
2149,2,TRUE
2149,3,FALSE
2150,22,TRUE
2150,19,FALSE
2151,17,TRUE
2151,15,FALSE
2152,5,TRUE
2152,2,FALSE
2152,18,FALSE
2153,8,TRUE
2154,2,TRUE
2154,8,FALSE
2155,1,TRUE
2156,12,TRUE
2157,7,TRUE
2157,33,FALSE
2157,6,FALSE
2158,25,TRUE
2158,6,FALSE
2158,27,FALSE
2159,25,TRUE
2160,17,TRUE
2161,25,TRUE
2162,1,TRUE
2162,15,FALSE
2162,21,FALSE
2163,2,TRUE
2163,3,FALSE
2163,4,FALSE
2164,1,TRUE
2164,15,FALSE
2164,30,FALSE
2165,15,TRUE
2165,19,FALSE
2166,5,TRUE
2166,7,FALSE
2166,2,FALSE
2167,12,TRUE
2168,12,TRUE
2168,17,FALSE
2169,7,TRUE
2169,2,FALSE
2169,33,FALSE
2170,39,TRUE
2171,7,TRUE
2172,17,TRUE
2172,13,FALSE
2172,14,FALSE
2173,17,TRUE
2174,10,TRUE
2174,34,FALSE
2175,25,TRUE
2176,31,TRUE
2176,9,FALSE
2176,34,FALSE
2177,26,TRUE
2178,12,TRUE
2179,25,TRUE
2179,8,FALSE
2179,3,FALSE
2180,13,TRUE
2180,20,FALSE
2181,31,TRUE
2181,2,FALSE
2181,9,FALSE
2182,25,TRUE
2183,39,TRUE
2184,38,TRUE
2184,19,FALSE
2185,16,TRUE
2185,5,FALSE
2185,2,FALSE
2186,12,TRUE
2186,17,FALSE
